DATA_END_YY,DATA_START_YY,DTACYCLE_CD,DTACYCLE_NM,OPEN_STATE,RPSTUI_NM,STATBL_CMMT,STATBL_ID,STATBL_IDTFR,STATBL_NM,STAT_ID,TOP_ORG_NM,V_ORDER
2024,2012,MM,월,Y,,"<매매가격 대비 전세가격 이용시 유의사항>
- 평균 매매가격 대비 전세가격 : 각 표본별 전세가격/매매가격 값을 구한 뒤, 지역별로 평균 산출
- 중위 매매가격 대비 전세가격 : 각 표본별 전세가격/매매가격 값을 구한 뒤, 지역별로 중위값 산출

※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8505,512)",A_2024_00073,,(월) 중위 매매가격 대비 전세가격_아파트,S234820263,한국부동산원,518058
2024,2015,MM,월,Y,,"※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8505,512)",A_2024_00074,,(월) 평균 전세가격 대비 보증금_아파트,S234820263,한국부동산원,519060
2024,2015,MM,월,Y,,"※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8505,512)",A_2024_00075,,(월) 중위 전세가격 대비 보증금_아파트,S234820263,한국부동산원,519061
2024,2012,MM,월,Y,,"※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8505,512)",A_2024_00076,,(월) 매매수급동향_아파트,S234820263,한국부동산원,520062
2024,2012,MM,월,Y,,"※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8505,512)",A_2024_00077,,(월) 전세수급동향_아파트,S234820263,한국부동산원,520063
2024,2015,MM,월,Y,,"※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8505,512)",A_2024_00078,,(월) 월세수급동향_아파트,S234820263,한국부동산원,520064
2024,2012,MM,월,Y,,"※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8505,512)",A_2024_00079,,(월) 5분위배율_아파트,S234820263,한국부동산원,521065
2024,2003,MM,월,Y,기준시점 : 2026.01.=100.0,"※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8505,512)",A_2024_00016,,(월) 매매가격지수_주택종합,S234820263,한국부동산원,523001
2024,2003,MM,월,Y,,"※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8505,512)",A_2024_00017,,(월) 계절조정 매매가격지수_주택종합,S234820263,한국부동산원,523002
2024,2015,MM,월,Y,기준시점 : 2026.01.=100.0,"※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8505,512)",A_2024_00018,,(월) 전월세통합지수_주택종합,S234820263,한국부동산원,524003
2024,2003,MM,월,Y,기준시점 : 2026.01.=100.0,"※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8505,512)",A_2024_00019,,(월) 전세가격지수_주택종합,S234820263,한국부동산원,525004
2024,2003,MM,월,Y,,"※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8505,512)",A_2024_00020,,(월) 계절조정 전세가격지수_주택종합,S234820263,한국부동산원,525005
2024,2024,"YY,QY","매년,분기",Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",T245883135037859,,임대동향 수익률(분기)(2024년3분기~)_오피스,S237220284,한국부동산원,525016
2024,2024,"YY,QY","매년,분기",Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",T242083134887473,,임대동향 수익률(분기)(2024년3분기~)_중대형 상가,S237220284,한국부동산원,525017
2024,2024,"YY,QY","매년,분기",Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",T246253134913401,,임대동향 수익률(분기)(2024년3분기~)_소규모 상가,S237220284,한국부동산원,525018
2024,2024,"YY,QY","매년,분기",Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",T246393134978815,,임대동향 수익률(분기)(2024년3분기~)_집합 상가,S237220284,한국부동산원,525019
2024,2015,MM,월,Y,기준시점 : 2026.01.=100.0,"※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8505,512)",A_2024_00021,,(월) 월세통합가격지수_주택종합,S234820263,한국부동산원,526006
2024,2015,MM,월,Y,기준시점 : 2026.01.=100.0,"※ 조사·통계 문의: 부동산통계처 주택통계부(053-663-8505, 8512)",A_2024_00022,,(월) 월세가격지수_주택종합,S234820263,한국부동산원,526007
2024,2015,MM,월,Y,기준시점 : 2026.01.=100.0,"※ 조사·통계 문의: 부동산통계처 주택통계부(053-663-8505, 8512)",A_2024_00023,,(월) 준월세가격지수_주택종합,S234820263,한국부동산원,526008
2024,2015,MM,월,Y,기준시점 : 2026.01.=100.0,"※ 조사·통계 문의: 부동산통계처 주택통계부(053-663-8505, 8512)",A_2024_00024,,(월) 준전세가격지수_주택종합,S234820263,한국부동산원,526009
2024,2022,"YY,QY","매년,분기",Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00366,,임대동향 수익률(분기)(2022년~)_오피스,S237220284,한국부동산원,526022
2024,2022,"YY,QY","매년,분기",Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00367,,임대동향 수익률(분기)(2022년~)_중대형 상가,S237220284,한국부동산원,526023
2024,2022,"YY,QY","매년,분기",Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00368,,임대동향 수익률(분기)(2022년~)_소규모 상가,S237220284,한국부동산원,526024
2024,2022,"YY,QY","매년,분기",Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00369,,임대동향 수익률(분기)(2022년~)_집합 상가,S237220284,한국부동산원,526025
2024,2012,MM,월,Y,,"※ 조사·통계 문의: 부동산통계처 주택통계부(053-663-8505, 8512)
※ 평균(중위)가격 이용시 유의사항
· 주택가격동향조사의 보조지표인 평균가격은 표본의 가격분포에 민감하게 반응하므로 지수의 변동률과 다를 수 있으며, 정기표본보정, 표본확대(‘15.1월, ’15.7월, ‘16.9월, ’19.1월, ‘20.1월, '23.1월, '24.1월, '25.4월) 및 표본 전면 재설계(’17.2월, ‘21.7월)에 의한 표본구성 및 재고량 변화에 따른 가중치 조정, 평균·중위가격 상위단위 산정 방식 변경 등으로 변동이 발생되어 시계열 해석 시 유의하여야 함
· 그러므로 평균가격은 지역 내 가격 변동률을 산정하는데 활용하는 것은 적절하지 않으며, 당월의 지역 간 가격 수준 비교를 위해 활용하는 것이 적절함
-(표본 구성 변화로 변동하는 경우) 해당지역에 고가(저가) 신규주택 증가로 인한 표본 선정으로 전월 평균가격과 불연속이 나타나는 경우 ex) 경기 하남 미사지구 표본증가로 기존 평균가격 보다 높게 산정
-(가중치 변경으로 변동하는 경우(’21년6월까지 적용)) 지역 내 대규모 주택 멸실 혹은 신축으로 인해 가중치가 과도하게 변경되어 불연속이 나타나는 경우 ex) 서울 동남권 재건축에 따른 멸실 증가로 가중치 비율 감소하며 서울 전체 평균가격에 영향
-(평균·중위가격 상위단위 선정 방식 변경(‘21년7월부터 적용)) 상위 단위 내 표본을 기준으로 시군구 재고량 가중 없이 산정 ex) 서울 내 시군구(하위단위) 평균·중위가격에 재고량 가중을 하여 서울(상위단위)을 생산하는 것이 아닌, 서울 내 표본을 기준으로 재고량 가중 없이 단순 서울 평균·중위가격 생산",A_2024_00025,,(월) 평균매매가격_주택종합,S234820263,한국부동산원,527010
2024,2012,MM,월,Y,,"※ 조사·통계 문의: 부동산통계처 주택통계부(053-663-8505, 8512)
※ 평균(중위)가격 이용시 유의사항
· 주택가격동향조사의 보조지표인 평균가격은 표본의 가격분포에 민감하게 반응하므로 지수의 변동률과 다를 수 있으며, 정기표본보정, 표본확대(‘15.1월, ’15.7월, ‘16.9월, ’19.1월, ‘20.1월, '23.1월, '24.1월, '25.4월) 및 표본 전면 재설계(’17.2월, ‘21.7월)에 의한 표본구성 및 재고량 변화에 따른 가중치 조정, 평균·중위가격 상위단위 산정 방식 변경 등으로 변동이 발생되어 시계열 해석 시 유의하여야 함
· 그러므로 평균가격은 지역 내 가격 변동률을 산정하는데 활용하는 것은 적절하지 않으며, 당월의 지역 간 가격 수준 비교를 위해 활용하는 것이 적절함
-(표본 구성 변화로 변동하는 경우) 해당지역에 고가(저가) 신규주택 증가로 인한 표본 선정으로 전월 평균가격과 불연속이 나타나는 경우 ex) 경기 하남 미사지구 표본증가로 기존 평균가격 보다 높게 산정
-(가중치 변경으로 변동하는 경우(’21년6월까지 적용)) 지역 내 대규모 주택 멸실 혹은 신축으로 인해 가중치가 과도하게 변경되어 불연속이 나타나는 경우 ex) 서울 동남권 재건축에 따른 멸실 증가로 가중치 비율 감소하며 서울 전체 평균가격에 영향
-(평균·중위가격 상위단위 선정 방식 변경(‘21년7월부터 적용)) 상위 단위 내 표본을 기준으로 시군구 재고량 가중 없이 산정 ex) 서울 내 시군구(하위단위) 평균·중위가격에 재고량 가중을 하여 서울(상위단위)을 생산하는 것이 아닌, 서울 내 표본을 기준으로 재고량 가중 없이 단순 서울 평균·중위가격 생산",A_2024_00026,,(월) 평균단위매매가격_주택종합,S234820263,한국부동산원,527011
2024,2012,MM,월,Y,,"※ 조사·통계 문의: 부동산통계처 주택통계부(053-663-8505, 8512)
※ 평균(중위)가격 이용시 유의사항
· 주택가격동향조사의 보조지표인 평균가격은 표본의 가격분포에 민감하게 반응하므로 지수의 변동률과 다를 수 있으며, 정기표본보정, 표본확대(‘15.1월, ’15.7월, ‘16.9월, ’19.1월, ‘20.1월, '23.1월, '24.1월, '25.4월) 및 표본 전면 재설계(’17.2월, ‘21.7월)에 의한 표본구성 및 재고량 변화에 따른 가중치 조정, 평균·중위가격 상위단위 산정 방식 변경 등으로 변동이 발생되어 시계열 해석 시 유의하여야 함
· 그러므로 평균가격은 지역 내 가격 변동률을 산정하는데 활용하는 것은 적절하지 않으며, 당월의 지역 간 가격 수준 비교를 위해 활용하는 것이 적절함
-(표본 구성 변화로 변동하는 경우) 해당지역에 고가(저가) 신규주택 증가로 인한 표본 선정으로 전월 평균가격과 불연속이 나타나는 경우 ex) 경기 하남 미사지구 표본증가로 기존 평균가격 보다 높게 산정
-(가중치 변경으로 변동하는 경우(’21년6월까지 적용)) 지역 내 대규모 주택 멸실 혹은 신축으로 인해 가중치가 과도하게 변경되어 불연속이 나타나는 경우 ex) 서울 동남권 재건축에 따른 멸실 증가로 가중치 비율 감소하며 서울 전체 평균가격에 영향
-(평균·중위가격 상위단위 선정 방식 변경(‘21년7월부터 적용)) 상위 단위 내 표본을 기준으로 시군구 재고량 가중 없이 산정 ex) 서울 내 시군구(하위단위) 평균·중위가격에 재고량 가중을 하여 서울(상위단위)을 생산하는 것이 아닌, 서울 내 표본을 기준으로 재고량 가중 없이 단순 서울 평균·중위가격 생산",A_2024_00027,,(월) 중위매매가격_주택종합,S234820263,한국부동산원,527012
2024,2012,MM,월,Y,,"※ 조사·통계 문의: 부동산통계처 주택통계부(053-663-8505, 8512)
※ 평균(중위)가격 이용시 유의사항
· 주택가격동향조사의 보조지표인 평균가격은 표본의 가격분포에 민감하게 반응하므로 지수의 변동률과 다를 수 있으며, 정기표본보정, 표본확대(‘15.1월, ’15.7월, ‘16.9월, ’19.1월, ‘20.1월, '23.1월, '24.1월, '25.4월) 및 표본 전면 재설계(’17.2월, ‘21.7월)에 의한 표본구성 및 재고량 변화에 따른 가중치 조정, 평균·중위가격 상위단위 산정 방식 변경 등으로 변동이 발생되어 시계열 해석 시 유의하여야 함
· 그러므로 평균가격은 지역 내 가격 변동률을 산정하는데 활용하는 것은 적절하지 않으며, 당월의 지역 간 가격 수준 비교를 위해 활용하는 것이 적절함
-(표본 구성 변화로 변동하는 경우) 해당지역에 고가(저가) 신규주택 증가로 인한 표본 선정으로 전월 평균가격과 불연속이 나타나는 경우 ex) 경기 하남 미사지구 표본증가로 기존 평균가격 보다 높게 산정
-(가중치 변경으로 변동하는 경우(’21년6월까지 적용)) 지역 내 대규모 주택 멸실 혹은 신축으로 인해 가중치가 과도하게 변경되어 불연속이 나타나는 경우 ex) 서울 동남권 재건축에 따른 멸실 증가로 가중치 비율 감소하며 서울 전체 평균가격에 영향
-(평균·중위가격 상위단위 선정 방식 변경(‘21년7월부터 적용)) 상위 단위 내 표본을 기준으로 시군구 재고량 가중 없이 산정 ex) 서울 내 시군구(하위단위) 평균·중위가격에 재고량 가중을 하여 서울(상위단위)을 생산하는 것이 아닌, 서울 내 표본을 기준으로 재고량 가중 없이 단순 서울 평균·중위가격 생산",A_2024_00028,,(월) 중위단위매매가격_주택종합,S234820263,한국부동산원,527013
2021,2021,"YY,QY","매년,분기",Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00362,,임대동향 수익률(분기)(2021년)_오피스,S237220284,한국부동산원,527026
2021,2021,"YY,QY","매년,분기",Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00363,,임대동향 수익률(분기)(2021년)_중대형 상가,S237220284,한국부동산원,527027
